src,dst,sport,dport,proto,duration,pkt_count,total_bytes,throughput_bps,avg_pkt,min_pkt,max_pkt,median_pkt,mean_iat,std_iat,up_down_ratio,app_proto
192.168.29.189,23.33.244.239,51472,443,IP,0.010578155517578125,8,9114,6892695.033537685,1139.25,0,1292,0.0,0.0015111650739397322,0.0021517193669711807,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00015592575073242188,8,10336,530303683.71865445,1292.0,0,1292,0.0,2.227510724748884e-05,1.950077311388603e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005712032318115234,8,5455,7640012.795725853,681.875,0,1292,0.0,0.0008160046168736049,0.0017742079398319712,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01066899299621582,8,7891,5916959.550202239,986.375,0,1292,0.0,0.00152414185660226,0.0021111923146584343,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005836009979248047,8,6587,9029456.80137266,823.375,0,1494,0.0,0.0008337157113211495,0.0019316285569522967,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.011723995208740234,8,7890,5383830.245251556,986.25,0,1292,0.0,0.0016748564583914621,0.0022274396058199657,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.009760141372680664,8,7892,6468758.75965508,986.5,0,1292,0.0,0.001394305910382952,0.0018818677442564461,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010263919830322266,8,6594,5139556.901463415,824.25,0,1494,0.0,0.0014662742614746094,0.0022517471413966124,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.030955076217651367,8,2982,770665.1998613625,372.75,0,1292,0.0,0.004422153745378766,0.004285146052059696,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0001461505889892578,8,10336,565772608.730832,1292.0,0,1292,0.0,2.0878655569893973e-05,1.6793034309419245e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010151147842407227,8,5416,4268285.781337341,677.0,0,1292,0.0,0.0014501639774867467,0.0033606678519493794,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.017726898193359375,8,3201,1444584.3666881858,400.125,0,1494,0.0,0.002532414027622768,0.0025645233223453964,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.06404495239257812,8,4062,507393.61629638454,507.75,0,1494,0.0,0.009149278913225447,0.010806689559301799,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.06786394119262695,8,6498,766003.2572002726,812.25,0,1494,0.0,0.00969484874180385,0.016691194259691067,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.032026052474975586,8,3912,977204.4189477916,489.0,0,1292,0.0,0.004575150353567941,0.007220346725693045,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00010395050048828125,8,10336,795455525.5779817,1292.0,0,1292,0.0,1.4850071498325893e-05,9.765128535428355e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006487131118774414,8,10336,12746466.579146605,1292.0,0,1292,0.0,0.0009267330169677734,0.0021189530244855805,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02354288101196289,8,3934,1336794.7611852633,491.75,0,1292,0.0,0.003363268715994699,0.0038828421937861755,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.2153761386871338,8,3568,132530.93018565277,446.0,0,1494,0.0,0.030768019812447683,0.06391909001771162,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0,8,5917,0.0,739.625,0,1494,0.0,0.0,0.0,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02716994285583496,8,3362,989917.4298124764,420.25,0,1494,0.0,0.003881420407976423,0.005799954168845052,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02421092987060547,8,2361,780143.5178634734,295.125,0,1494,0.0,0.0034587042672293527,0.0058350180051787255,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.08613109588623047,8,3969,368647.3470852018,496.125,0,1494,0.0,0.012304442269461495,0.022988712349728973,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03599095344543457,8,5274,1172294.5896381089,659.25,0,1494,0.0,0.005141564777919224,0.007188460661939401,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01194906234741211,8,7806,5226184.129294864,975.75,0,1494,0.0,0.0017070089067731584,0.003057516692673865,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.008796930313110352,8,7086,6444066.0528498255,885.75,0,1494,0.0,0.001256704330444336,0.002973447747510189,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.30379199981689453,8,2341,61647.44302446405,292.625,0,1292,0.0,0.04339885711669922,0.05648975708712569,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.012885093688964844,8,3870,2402776.475464436,483.75,0,1494,0.0,0.0018407276698521205,0.002843170312554796,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.23850178718566895,8,6425,215512.01190784416,803.125,0,1494,0.0,0.03407168388366699,0.07330793731857553,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0,8,10437,0.0,1304.625,0,1494,0.0,0.0,0.0,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.07366585731506348,8,6676,725003.4404890978,834.5,0,1292,0.0,0.010523693902151925,0.02276980087155799,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.000125885009765625,8,10336,656853426.4242424,1292.0,0,1292,0.0,1.7983572823660715e-05,2.5387689254739247e-06,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0066030025482177734,8,10336,12522787.837226937,1292.0,0,1292,0.0,0.0009432860783168248,0.0022652147994388595,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.04453682899475098,8,10336,1856620.730895445,1292.0,0,1292,0.0,0.006362404142107282,0.013795102032236056,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.029797792434692383,8,7254,1947526.8219009289,906.75,0,1292,0.0,0.004256827490670341,0.004955731139699083,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.016941070556640625,8,544,256890.49493357353,68.0,0,69,0.0,0.0024201529366629465,0.003059078525685929,1.0,HTTPS
192.168.29.1,192.168.29.189,50938,7,IP,0.0,1,43,0.0,43.0,0,43,0.0,0.0,0.0,1.0,UNKNOWN
192.168.29.1,224.0.0.1,0,0,IP,0.0,1,50,0.0,50.0,0,50,0.0,0.0,0.0,1.0,UNKNOWN
192.168.29.189,23.33.244.239,51472,443,IP,1.6888890266418457,8,1073,5082.6311643863655,134.125,0,373,0.0,0.2412698609488351,0.573864450717272,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.25851893424987793,8,3075,95157.4400976845,384.375,0,1494,0.0,0.03693127632141113,0.06953729532201275,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.8610761165618896,8,7895,73350.07763562839,986.875,0,1292,0.0,0.12301087379455566,0.2962687366414918,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00017404556274414062,8,10336,475093985.13972604,1292.0,0,1292,0.0,2.486365182059152e-05,6.586851258214445e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0001678466796875,8,10336,492640069.8181818,1292.0,0,1292,0.0,2.3978097098214285e-05,1.601940556174844e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.031867027282714844,8,10336,2594782.3518778994,1292.0,0,1292,0.0,0.004552432468959263,0.009566284104146987,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00442814826965332,8,10336,18673268.139342055,1292.0,0,1292,0.0,0.0006325926099504743,0.0014768804838516103,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.011377811431884766,8,10336,7267478.503667071,1292.0,0,1292,0.0,0.0016254016331263951,0.002509725102572496,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.003751039505004883,8,5444,11610648.179495329,680.5,0,1292,0.0,0.0005358627864292689,0.00121960300245478,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00530695915222168,8,4215,6353921.15009659,526.875,0,1292,0.0,0.0007581370217459542,0.001690447602894705,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.015408992767333984,8,9114,4731782.349497138,1139.25,0,1292,0.0,0.002201284681047712,0.002479367250593953,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03564310073852539,8,1860,417472.0967504582,232.5,0,1292,0.0,0.005091871534075055,0.004549308754511049,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.24453210830688477,8,3553,116238.31404720165,444.125,0,1494,0.0,0.034933158329554966,0.06972761727772187,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,1.78364896774292,8,3726,16711.808511133157,465.75,0,1494,0.0,0.2548069953918457,0.6055154514082666,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.7490940093994141,8,1045,11160.147985568097,130.625,0,404,0.0,0.10701342991420201,0.16824079819027593,1.0,HTTPS
192.168.29.189,224.0.0.22,0,0,IP,1.990319013595581,3,162,651.1518963277804,54.0,0,54,0.0,0.9951595067977905,0.003023505210876465,1.0,UNKNOWN
192.168.29.189,23.33.244.239,51472,443,IP,0.2819089889526367,8,1941,55081.60650602328,242.625,0,1292,0.0,0.04027271270751953,0.06756461013930626,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.22009921073913574,8,3876,140881.92272870554,484.5,0,1494,0.0,0.03144274439130511,0.06915374292306262,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.2692248821258545,8,6408,190413.30650870386,801.0,0,1494,0.0,0.03846069744655064,0.0697311281775718,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.004642009735107422,8,7100,12236079.46584489,887.5,0,1494,0.0,0.0006631442478724889,0.0011012881588953881,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,1.1113440990447998,8,1051,7565.613572993887,131.375,0,402,0.0,0.15876344272068568,0.22420939079364335,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.12262701988220215,8,5103,332911.94745836855,637.875,0,1494,0.0,0.01751814569745745,0.03672337911105305,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00019598007202148438,8,10336,421920449.09002435,1292.0,0,1292,0.0,2.799715314592634e-05,5.679107308350395e-06,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01431894302368164,8,10336,5774727.915548303,1292.0,0,1292,0.0,0.0020455632890973774,0.004585288531760089,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0002040863037109375,8,10336,405161926.5794392,1292.0,0,1292,0.0,2.9155186244419644e-05,4.1632302922704746e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02108001708984375,8,9119,3460718.256967065,1139.875,0,1292,0.0,0.0030114310128348215,0.004621381861984132,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.023708105087280273,8,1291,435631.6104546506,161.375,0,819,0.0,0.0033868721553257535,0.0022135982954232625,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.22255301475524902,8,902,32423.735117386484,112.75,0,403,0.0,0.03179328782217843,0.06449672175801298,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.000244140625,8,10329,338460672.0,1291.125,0,1292,0.0,3.487723214285714e-05,2.587558443772736e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010706901550292969,8,9119,6813549.154003741,1139.875,0,1292,0.0,0.001529557364327567,0.003497713219924644,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.015919923782348633,8,3377,1696993.0490467704,422.125,0,1292,0.0,0.0022742748260498047,0.0028578208448390655,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.011955022811889648,8,4154,2779752.119498235,519.25,0,1494,0.0,0.0017078604016985213,0.002032055948874493,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.1941540241241455,8,4025,165847.70851522888,503.125,0,1494,0.0,0.027736289160592214,0.06158112513597916,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.011646032333374023,8,5430,3730025.708027105,678.75,0,1494,0.0,0.0016637189047677176,0.0021646616797064352,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.013592004776000977,8,6215,3658032.8523566453,776.875,0,1292,0.0,0.0019417149680001394,0.002310208924735453,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.22618508338928223,8,975,34485.03271356577,121.875,0,450,0.0,0.03231215476989746,0.06382870237789726,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.030630826950073242,8,2920,762630.4062268924,365.0,0,1494,0.0,0.004375832421439034,0.005335742901918413,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.008126974105834961,8,6353,6253742.086308563,794.125,0,1494,0.0,0.0011609963008335658,0.0017977676473857965,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0001571178436279297,8,10336,526280135.2837633,1292.0,0,1292,0.0,2.2445406232561383e-05,7.749183938484534e-06,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0014379024505615234,8,10336,57505987.257834524,1292.0,0,1292,0.0,0.00020541463579450334,0.00043591197252700915,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0423579216003418,8,4363,824025.3223311682,545.375,0,1494,0.0,0.006051131657191685,0.007113906430764079,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.013885974884033203,8,3176,1829759.8989045706,397.0,0,1494,0.0,0.001983710697719029,0.0018722645529245662,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03796887397766113,8,6346,1337095.222520141,793.25,0,1494,0.0,0.005424124853951591,0.012433872796708541,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.07712888717651367,8,3903,404828.8668879945,487.875,0,1292,0.0,0.011018412453787667,0.014064943236045478,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00013303756713867188,8,10336,621538726.078853,1292.0,0,1292,0.0,1.900536673409598e-05,9.25273739079484e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010687828063964844,8,10336,7736651.404300883,1292.0,0,1292,0.0,0.0015268325805664062,0.0036646121188770443,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.04375004768371582,8,3656,668524.9856513044,457.0,0,1292,0.0,0.006250006811959403,0.00901483369159004,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.20781898498535156,8,553,21287.756748074928,69.125,0,76,0.0,0.029688426426478794,0.06983919238171249,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.002723217010498047,8,2918,8572214.373664858,364.75,0,1494,0.0,0.000389031001499721,0.0006422015958184637,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.015499114990234375,8,6375,3290510.460251046,796.875,0,1494,0.0,0.0022141592843191965,0.004010858103239597,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.08643603324890137,8,2503,231662.644007955,312.875,0,1494,0.0,0.012348004749843053,0.02374804055894941,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0,8,11111,0.0,1388.875,0,1494,0.0,0.0,0.0,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.021481037139892578,8,3690,1374235.322426691,461.25,0,1494,0.0,0.0030687195914132254,0.0034965732925621557,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.04208183288574219,8,4316,820496.5808820197,539.5,0,1494,0.0,0.0060116904122488836,0.008979904921230289,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.39168405532836914,8,2333,47650.65043138659,291.625,0,1292,0.0,0.05595486504690988,0.07633105786220899,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.25557613372802734,8,3529,110464.14854230179,441.125,0,1494,0.0,0.03651087624686105,0.07010047826203894,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0012998580932617188,8,10687,65773333.59941306,1335.875,0,1494,0.0,0.00018569401332310269,0.0004548555809311827,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.020414113998413086,8,5759,2256869.9285005196,719.875,0,1494,0.0,0.002916301999773298,0.00469855445759184,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0006499290466308594,8,10329,127140032.32868671,1291.125,0,1292,0.0,9.284700666155134e-05,9.975001057131823e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006773948669433594,8,10336,12206765.069407294,1292.0,0,1292,0.0,0.0009677069527762276,0.00231202658113736,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,8.20159912109375e-05,8,10336,1008193631.255814,1292.0,0,1292,0.0,1.1716570172991072e-05,7.477657590627721e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.04545092582702637,8,6836,1203231.8155218088,854.5,0,1292,0.0,0.006492989403860909,0.006306180550737258,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03585195541381836,8,569,126966.57539202255,71.125,0,76,0.0,0.005121707916259766,0.008138427469654201,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.2592000961303711,8,790,24382.707006486602,98.75,0,236,0.0,0.03702858516148159,0.06859785828433125,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.46852707862854004,8,1953,33347.05871373359,244.125,0,1292,0.0,0.06693243980407715,0.08640422825990658,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00043892860412597656,8,10329,188258407.45681694,1291.125,0,1292,0.0,6.270408630371094e-05,6.914784725440778e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0066111087799072266,8,10336,12507432.98178802,1292.0,0,1292,0.0,0.0009444441114153181,0.002194348714682667,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00012111663818359375,8,10336,682713797.5433071,1292.0,0,1292,0.0,1.7302376883370535e-05,4.569601285457181e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005920886993408203,8,9119,12321126.898928888,1139.875,0,1292,0.0,0.0008458409990583147,0.0016837455138825233,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00026297569274902344,8,9112,277196722.01631916,1139.0,0,1292,0.0,3.756795610700335e-05,4.714178596152892e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005203962326049805,8,7886,12123070.085307188,985.75,0,1292,0.0,0.0007434231894356864,0.0016946704742054313,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006407976150512695,8,7887,9846478.594485993,985.875,0,1292,0.0,0.0009154251643589564,0.0019417533460560398,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02620100975036621,8,5825,1778557.4084353247,728.125,0,1494,0.0,0.0037430013929094586,0.007243478340043222,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0,8,7790,0.0,973.75,0,1494,0.0,0.0,0.0,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.15469789505004883,8,881,45559.766651768514,110.125,0,378,0.0,0.02209969929286412,0.03759485203022086,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.14397311210632324,8,5896,327616.72863726615,737.0,0,1494,0.0,0.020567587443760464,0.04699804911070721,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.11996006965637207,8,3090,206068.56990672744,386.25,0,1494,0.0,0.01713715280805315,0.02777380894924677,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.8563110828399658,8,2301,21496.860625638117,287.625,0,1292,0.0,0.12233015469142369,0.2111061864167054,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.19211602210998535,8,3883,161693.95794701617,485.375,0,1494,0.0,0.027445146015712192,0.06496760091408219,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.47388195991516113,8,2317,39115.22608566591,289.625,0,1494,0.0,0.06769742284502302,0.09290509361925556,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.0,8,10747,0.0,1343.375,0,1494,0.0,0.0,0.0,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.6400549411773682,8,2265,28310.069705373455,283.125,0,1285,0.0,0.09143642016819545,0.20927957598710686,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.8658440113067627,8,1708,15781.133577834422,213.5,0,574,0.0,0.12369200161525182,0.27791072097718805,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.008568048477172852,8,5640,5266076.6474664,705.0,0,1292,0.0,0.0012240069253104074,0.0014588725979129402,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.07069802284240723,8,5468,618744.3190244462,683.5,0,1292,0.0,0.010099717548915319,0.017046086083176867,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00012803077697753906,8,10336,645844709.7802607,1292.0,0,1292,0.0,1.8290110996791293e-05,1.0792173329595062e-06,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.011779069900512695,8,10336,7019909.101346018,1292.0,0,1292,0.0,0.0016827242715018137,0.003961834623036273,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.23725295066833496,8,2132,71889.51687198714,266.5,0,1287,0.0,0.033893278666904995,0.06661840995293404,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.007618904113769531,8,8106,8511460.313931655,1013.25,0,1292,0.0,0.0010884148733956473,0.0025926858438361368,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00025391578674316406,8,5562,175239202.6140845,695.25,0,1494,0.0,3.627368382045201e-05,8.885201645115733e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.012586116790771484,8,3161,2009197.9456715288,395.125,0,1494,0.0,0.0017980166843959264,0.001816103067394819,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.21486115455627441,8,5794,215730.01455626043,724.25,0,1494,0.0,0.030694450650896345,0.07365356884263466,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.020684003829956055,8,6264,2422741.767598409,783.0,0,1494,0.0,0.0029548576899937223,0.004359716553058602,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.03734993934631348,8,1386,296867.9519715046,173.25,0,394,0.0,0.005335705620901925,0.004499752413860154,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.000270843505859375,8,10331,305150384.6760563,1291.375,0,1292,0.0,3.869192940848214e-05,3.668608547664703e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006078004837036133,8,10336,13604464.329502216,1292.0,0,1292,0.0,0.0008682864052908761,0.0020182932916318623,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.023109912872314453,8,7429,2571710.2582069533,928.625,0,1494,0.0,0.0033014161246163504,0.00806596315105105,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.06986379623413086,8,1967,225238.2614203324,245.875,0,1287,0.0,0.009980542319161552,0.011981899463453087,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.11458420753479004,8,2934,204844.98261135537,366.75,0,1494,0.0,0.016369172504970005,0.027148093544587422,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00019598007202148438,8,10700,436779102.67639905,1337.5,0,1494,0.0,2.799715314592634e-05,6.857873945807636e-05,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.024441957473754883,8,4431,1450293.006935435,553.875,0,1494,0.0,0.0034917082105364117,0.005012310191158641,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.035321950912475586,8,2484,562596.3313646212,310.5,0,1494,0.0,0.0050459929874965125,0.007391937900667587,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.1745281219482422,8,5521,253070.96361867918,690.125,0,1494,0.0,0.024932588849748884,0.05045186640524082,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.10002613067626953,8,2566,205226.3729608619,320.75,0,1292,0.0,0.014289447239467077,0.01972845091414159,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.029340028762817383,8,7900,2154053.7847083965,987.5,0,1292,0.0,0.004191432680402484,0.007815975989461259,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00010395050048828125,8,10336,795455525.5779817,1292.0,0,1292,0.0,1.4850071498325893e-05,6.586851258214445e-07,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006493091583251953,8,10336,12734765.70287141,1292.0,0,1292,0.0,0.0009275845118931361,0.0021958923149599887,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.019980907440185547,8,9119,3651085.4283464192,1139.875,0,1292,0.0,0.002854415348597935,0.004462405466579027,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.005055904388427734,8,10336,16354739.656323683,1292.0,0,1292,0.0,0.0007222720554896764,0.0016992229258045433,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.02019810676574707,8,6662,2638663.1488839313,832.75,0,1292,0.0,0.0028854438236781527,0.005076961155753957,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.010418176651000977,8,7333,5630927.749181866,916.625,0,1494,0.0,0.0014883109501429967,0.0023401514324584783,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.01620793342590332,8,2315,1142650.3005251468,289.375,0,1494,0.0,0.0023154190608433317,0.0035359749126443662,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.25390100479125977,8,2167,68278.57973328025,270.875,0,1494,0.0,0.03627157211303711,0.0685501554657473,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.00675201416015625,8,6663,7894533.206779661,832.875,0,1494,0.0,0.0009645734514508929,0.002281240387560181,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.05124092102050781,8,3518,549248.5193374279,439.75,0,1494,0.0,0.0073201315743582586,0.0092841368020879,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.10283899307250977,8,9287,722449.7029800296,1160.875,0,1494,0.0,0.014691284724644251,0.03598615124132329,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.004626035690307617,8,7216,12478935.28382209,902.0,0,1494,0.0,0.0006608622414725167,0.0012277736876418297,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.008586883544921875,8,4035,3759221.8214127054,504.375,0,1494,0.0,0.0012266976492745535,0.0013937545642308741,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.06658482551574707,8,9107,1094183.238233009,1138.375,0,1292,0.0,0.00951211793082101,0.0232264620487246,1.0,HTTPS
192.168.29.189,23.33.244.239,51472,443,IP,0.006691932678222656,8,10336,12356370.569759157,1292.0,0,1292,0.0,0.0009559903826032366,0.002304896449324455,1.0,HTTPS
